"He delved into lots of old books for the facts.
","그는 그러한 사실을 조사하려고 대량의 고서를 깊이 연구한다.
"
"Has the baby gone off yet?
","아이가 잠들었습니까?
"
"Seeing the sick child had fallen asleep ,the doctor edged away.
","아픈 아이가 잠든 것을 보고 의사는 조용히 나갔다.
"
"There's no call for you to flare up at such a slight thing.
","이렇게 작은 일 때문에, 네가 대노할 필요는 없다.
"
"The rent tribunal reduced my rent.
","세무법정은 나의 방세를 내리라는 판결을 하였다.
"
"I've been waiting here for hours.
","나는 이미 여기서 많은 시간을 기다렸다.
"
"He charged that they had infringed his copyright.
","그는 그들이 그의 판권을 침해했다고 고소했다.
"
"Our cattle are branded with the letter B.
","우리의 가축들에게 모두 'B'라는 기호가 찍혔다.
"
"People traveling on this bus bought their tickets in books.
","이 차를 타고 여행하는 사람은 차표를 예약하였다.
"
"She gives all her time to her family.
","그녀는 모든 시간을 집안에서 보냈다.
"
"He always does what he thinks right without regard to the consequences.
","그는 항상 그가 옳다고 여기는 것은 결과가 어떤지에 상관없이 한다.
"
"The house is tenanted by a politician.
","이 집은 한 정치가가 사는 곳이다.
"
"The soldiers belted up and set off.
","사병들은 탄알을 두르고 출발하였다.
"
"Parts of the wooden support of the house had been gnawed away.Immediate repair was essential.
","방안의 목재 지지대가 이미 몇 군데 좀 먹어서 반드시 바로 수리를 해야 한다.
"
"His criticism is substantially correct.
","그의 비평은 대체로 정확하다.
"
"This word has got into general use now.
","이 단어는 현재 이미 통용되었다.
"
"Some snakes shed their skin each year.
","어떤 뱀들은 매년 허물을 벗는다.
"
"I have eaten my breakfast.
","나는 아침을 먹었다.
"
"They seized on his remark and regarded it as a promise.
","그들은 그의 말을 포착하여 그것을 승낙으로 삼았다.
"
"Print large.
","인쇄체로 크게 써라.
"
"I'm sorry I didn't check with you before the shower.
","
"
"The room was illuminated by candles.
","이 방은 촛불로 조명한다.
"
"I read that the new director was a woman.
","나는 새 이사가 여자라는 사실을 알게 되었다.
"
"Her marriage effaced the memory of her earlier misfortunes.
","그녀의 결혼은 그녀의 어렸을 적 불행한 기억을 지워버렸다.
"
"He then returned to his carrel for his own research.
","그는 이어서 바로 서재로 돌아가 자신의 연구를 했다.
"
"We are staying away from work in support of our demands.
","우리는 파업함으로써 우리의 요구를 지지하고 있다.
"
"The cast of the play included a famous actor.
","이 연극의 배우 명단에는 유명한 배우 한 명이 들어 있다.
"
"We'll be going to discuss the matter with them.
","우리는 그들과 함께 이 일을 토론할 작정이다.
"
"I would like to wish you a joyous new year and express my hope for your happiness and good future.
","즐거운 새해가 되길 바라며, 또 당신이 행복하고 앞날이 밝기를 기원합니다.
"
"All this spending is a drain on the money I have saved.
","이런 소비는 나의 저축을 소모하고 있다.
"
"He played a piano sonata of his own composition.
","그는 자신이 작곡한 피아노 소나타를 연주했다.
"
"No,you can't go out tonight; we're expecting company.
","안돼, 오늘 저녁 너는 나가서는 안 된다. 손님이 오신다.
"
"After I get dressed,I have breakfast.
","나는 옷을 다 입은 후에 아침을 먹는다.
"
"The cost will be ruinous.
","이 대가는 파멸적일 것이다.
"
"The tuatara of New Zealand is the only extant rhynchocephalian ..
","뉴질랜드의 도매뱀은 현재 유일하게 남아 있는 훼두류 동물이다.
"
"His insults were not endurable.
","그의 모욕은 정말 다른 사람으로 하여금 참기 어렵게 한다.
"
"He cast off his clothes and dived into the cold water of the lake.
","그는 옷을 한쪽에 내던지고, 곧장 차가운 호수속으로 뛰어들었다.
"
"It's a steal at that price.
","그런 가격으로 살 수 있다면 정말 주워온 거나 마찬가지다.
"
"Our plans are only tentative.
","우리의 계획은 단지 시험적인 것이다.
"
"We have ample money for the journey.
","우리는 여행할 충분한 돈이 있습니다.
"
"If the boys are going to camp for ten days,they'll need to know the fundamentals of cooking.
","만약에 남자아이가 열흘 동안 나가서 야영을 하려고 한다면 밥 짓는 기본적인 방법은 반드시 알아야 한다.
"
"I scanned my pocket for change.
","나는 자세히 주머니 안의 동전을 살폈다.
"
"As soon as he finished his speech,thunderous applause broke out.
","그가 연설을 끝내자마자 우뢰와 같은 박수소리가 울렸다.
"
"This is our room,and yours is down the passage.
","이것은 우리의 방이며, 너희의 방은 인도의 저쪽에 있다.
"
"The highness of the wall prevents theives from entering.
","담을 아주 높게 쌓아서 도둑이 들어오는 것을 방지할 수 있다.
"
"Mary Lamb had to be put away from time to time.
","Mary Lamb은 부득불 여러 차례 정신병원에 보내졌다.
"
"The skill with which he has executed the work attests to the thorough training he received.
","그가 이 일을 이렇게 숙련되게 하는 것은 그가 충분한 훈련을 받았다는 것을 증명하다.
"
"We invited two guests to dinner,but they didn't come.
","우리는 두 분의 손님을 저녁 식사에 초대했지만 그들은 모두 오지 않았다.
"
"""Maxwell House"" instant coffee --- good to the last drop.
","""멕스웰"" 인스턴트 커피는 마지막 한 방울까지 향기가 좋다.
"
"Now that he's better he can play football again.
","그가 이미 완쾌된 이상 그는 다시 축구를 할 수 있다.
"
"My voice has gone because of my cold.
","감기로 인해서 나의 목이 쉬었다.
"
"We came to an understanding with them about the matter.
","그 일에 대하여 우리는 이미 그들과 협의를 이루었다.
"
"This dictionary has gone into its third edition.
","이 사전은 이미 3판까지 나왔다.
"
"The greedy little boy ate all the food at the party.
","그 게걸스럽게 먹는 작은 소년이 친목회의 모든 음식을 다 먹어버렸다.
"
"He has been diving into the history of civilization.
","그는 줄곧 전심으로 문명사에 대해 연구했다.
"
"He towers above his classmates in mathematics.
","그는 수학에서 그의 친구들보다 잘했다.
"
"She was able to link up all the different pieces of information.
","그녀는 모든 다른 자료를 연결할 수 있다.
"
"I hold my duty sacred.
","나는 나의 의무를 존중한다.
"
"The ship and all her crew went to DavyJones'slocker.
","그 배와 선원 전부는 해저로 가라앉았다.
"
"Now I understand why we've seen so little of you recently.
","이제 나는 최근에 어째서 너를 늘 볼 수 없었는지 알게 되었다.
"
"Mother has made a new dress for me,but I don't like it.
","어머니께서 나를 위해 새 옷을 한 벌 만드셨는데, 나는 그것이 마음에 들지 않는다.
"
"Our teacher favors Mary.
","우리 선생님은 Mary를 편애하신다.
"
"They followed a winding road through the country.
","그들은 꾸불꾸불한 도로를 따라 시골을 통과했다.
"
"Today we celebrate our day of independence.It's a national holiday.
","오늘 우리는 국가 독립일을 경축하는데 이날은 국경일이다.
"
"He pulled that deal off beautifully.
","그는 훌륭하게 그 교역을 완성했다.
"
"He dashed the cup down in his anger.
","그는 화가 나자 곧 컵을 힘차게 아래로 던졌다.
"
"As the US dollar was still so unstable,buyers were holding back.
","달러가 여전히 안정적이지 않아서, 바이어들은 다 주저했다.
"
"He sent the package by airmail to Europe.
","그는 항공우편으로 유럽에 소포를 보냈다.
"
"The heavy cart rumbled down the rough street.
","무거운 카트가 높낮이가 평평하지 않은 도로 위에서 덜컥거리며 갔다.
"
"Their deeds glorified their school.
","그들의 행동은 학교에 영예를 가져다 주었다.
"
"I prefer the latter picture to the former.
","나는 앞 그림보다 뒷 그림을 더 좋아한다.
"
"One of the peculiarities of her behaviour is that she shouts instead of talking.
","그녀는 행동에 있어서 일종의 괴벽을 가지고 있는데, 바로 말을 할 때 항상 높은 목소리로 외치곤 한다.
"
"Joan of Arc was burned to death.
","조안은 불에 타서 죽었다.
"
"I had to fork out ↔200 to get the car repaired!
","나는 부득불 200파운드를 지불하고서 차를 수리했다.
"
"The children were ordered out of the kitchen while their mother was cooking.
","어머니가 밥을 할 때, 아이들은 주방을 떠나있어야 한다.
"
"He undertook to do it by Monday.
","그는 1주일 이전에 그것을 할 수 있다고 장담하였다.
"
"He fluttered back and forth in the corridor.
","그는 복도에서 조바심나게 왔다갔다 했다.
"
"Let this lesson sink into our mind.
","이 교훈을 우리의 마음속에 새기도록 합시다.
"
"Food and clothing are necessities of life.
","옷과 음식은 생활 필수품이다.
"
"His house is in rather an obscure area.
","그의 집은 매우 편벽한 곳에 있다.
"
"I don't care if I go.
","내가 갈 수 있다.
"
"He fired a shot and drew off the lion's attention to himself.
","그는 총을 한 방 쏘아서, 사자의 주의력을 자신이 있는 쪽으로 끌었다.
"
"You'll never succeed,no matter how hard you try.
","네가 아무리 노력하더라도 너는 성공할 수 없다.
"
"I'll try to get at him on the phone.
","나는 그와 전화 통화를 해 볼 것이다.
"
"He has a 10-mile drive each day to and from his work.
","그는 매일 출퇴근을 하느라 10마일을 차를 몬다.
"
"He practiced saying his speech over until he was letter-perfect.
","그는 그것을 완전히 기억할 때까지, 자신의 연설원고를 외웠다.
"
"I was laughing because she had just told me a very funny joke.
","나는 그녀가 방금 나에게 대단히 익살스러운 우스개 소리를 해서 크게 웃었다.
"
"The tumour was shelled out.
","종양이 절개되었다.
"
"We believe an electric current to be the movement of electrons.
","우리는 전류가 전자의 움직임이라고 생각한다.
"
